date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-09-11,28.9179,29.2909,28.7271,29.2731,22379477,22379477,0.310756,1.073,29.084,"Sep 11, 15",0.15090741818296194
2015-09-14,29.2465,29.3352,28.9224,29.0422,15585448,15585448,-0.230846,-0.789,29.0684,"Sep 14, 15",0.1418293047320994
2015-09-15,29.2553,29.606,29.131,29.4507,20923890,20923890,0.408419,1.406,29.3964,"Sep 15, 15",0.15788997751112657
2015-09-16,29.282,29.5483,29.0378,29.4595,21409982,21409982,0.008879,0.03,29.3382,"Sep 16, 15",0.15823596018054004
2015-09-17,29.4507,30.1521,29.4152,29.7259,25334971,25334971,0.266361,0.904,29.7103,"Sep 17, 15",0.1687097991727869
2015-09-18,29.3708,29.6815,29.1577,29.1666,36750754,36750754,-0.559358,-1.882,29.3373,"Sep 18, 15",0.1467202415588092
2015-09-21,29.3885,29.5883,28.6249,28.7848,23705054,23705054,-0.381785,-1.309,28.9472,"Sep 21, 15",0.1317093116517528
2015-09-22,28.3941,28.7049,28.2698,28.6427,24288653,24288653,-0.14206,-0.494,28.486,"Sep 22, 15",0.1261224778649725
2015-09-23,28.6072,29.131,28.5806,28.9623,26123994,26123994,0.319634,1.116,28.9429,"Sep 23, 15",0.13868793935867393
2015-09-24,28.7315,29.1932,28.474,29.0334,30464060,30464060,0.071031,0.245,28.8676,"Sep 24, 15",0.14148332206268582
2015-09-25,29.2642,29.3885,28.1011,28.3142,34523959,34523959,-0.719176,-2.477,28.5925,"Sep 25, 15",0.11320710208061398
2015-09-28,28.1455,28.2343,27.2044,27.3642,42582903,42582903,-0.950022,-3.355,27.5747,"Sep 28, 15",0.07585670026892294
2015-09-29,27.2665,27.9147,27.2221,27.5417,31037197,31037197,0.177575,0.649,27.5424,"Sep 29, 15",0.0828353279758441
2015-09-30,27.9235,28.0301,27.5728,27.888,32109276,32109276,0.346269,1.257,27.8102,"Sep 30, 15",0.09645053234151645
2015-10-01,27.7903,28.2964,27.6128,28.2698,29950597,29950597,0.381782,1.369,28.0138,"Oct 1, 15",0.11146146224857285
2015-10-02,28.3852,29.3974,27.9679,29.3708,41704691,41704691,1.101,3.894,28.9433,"Oct 2, 15",0.1547486121377011
2015-10-05,29.6993,30.0855,29.2997,29.7259,31996488,31996488,0.355147,1.209,29.6173,"Oct 5, 15",0.1687097991727869
2015-10-06,29.6549,29.8325,28.7848,29.1133,36590273,36590273,-0.612632,-2.061,29.2566,"Oct 6, 15",0.14462468743611115
2015-10-07,29.3885,29.7215,28.7226,29.5572,29635898,29635898,0.443938,1.525,29.2292,"Oct 7, 15",0.16207715413527932
2015-10-08,29.2109,29.5128,28.8913,29.3796,30068206,30068206,-0.177576,-0.601,29.2192,"Oct 8, 15",0.15509459480711468
2015-10-09,29.353,29.8147,29.2287,29.5128,20406537,20406537,0.13318,0.453,29.4939,"Oct 9, 15",0.16033151430323805
2015-10-12,29.5039,29.6913,29.2109,29.4951,14840981,14840981,-0.017756,-0.06,29.4735,"Oct 12, 15",0.1596356173431677
2015-10-13,29.4595,29.868,29.1399,29.282,19446103,19446103,-0.213087,-0.722,29.478,"Oct 13, 15",0.15125733247361886
2015-10-14,29.3352,29.8058,29.2465,29.3352,17728981,17728981,0.05327,0.182,29.4314,"Oct 14, 15",0.1533489549750736
2015-10-15,29.2376,30.3119,29.2376,30.2586,26383132,26383132,0.923386,3.148,29.927,"Oct 15, 15",0.18965354553603733
2015-10-16,30.4984,30.5783,30.1876,30.5516,19202040,19202040,0.292996,0.968,30.4282,"Oct 16, 15",0.2011731957790115
2015-10-19,30.5516,30.6671,30.2675,30.6315,15780809,15780809,0.079908,0.262,30.5081,"Oct 19, 15",0.20431456115243682
2015-10-20,30.7647,30.8002,29.9745,30.1876,17491641,17491641,-0.443934,-1.449,30.2896,"Oct 20, 15",0.1868620944532688
2015-10-21,30.3385,30.4895,29.3219,29.7082,33194128,33194128,-0.47945,-1.588,29.7614,"Oct 21, 15",0.16801390221271653
2015-10-22,29.8147,29.868,29.2021,29.5927,41366018,41366018,-0.115423,-0.389,29.4622,"Oct 22, 15",0.16347287967666355
2015-10-23,29.7082,30.4984,29.504,30.232,27534633,27534633,0.639267,2.16,30.1636,"Oct 23, 15",0.1886077342853099
2015-10-26,30.1876,30.5117,30.0367,30.3297,23291113,23291113,0.097664,0.323,30.2892,"Oct 26, 15",0.19244892824004906
2015-10-27,31.0844,31.475,30.7647,31.0666,40077755,40077755,0.736932,2.43,31.1217,"Oct 27, 15",0.2214210451821914
2015-10-28,31.2797,32.0255,31.0932,31.475,34862861,34862861,0.408423,1.315,31.5342,"Oct 28, 15",0.23747778633997524
2015-10-29,30.4096,31.8746,30.3297,30.8713,72026827,72026827,-0.603751,-1.918,30.954,"Oct 29, 15",0.21374258889395642
2015-10-30,30.8713,30.9867,29.9479,30.0278,57128862,57128862,-0.843479,-2.732,30.2742,"Oct 30, 15",0.18057936370641797
2015-11-02,30.3385,31.2974,30.3208,31.1287,39500573,39500573,1.101,3.666,30.9887,"Nov 2, 15",0.2238625819743029
2015-11-03,31.0666,31.111,30.7647,31.0488,29542772,29542772,-0.07991,-0.257,30.9604,"Nov 3, 15",0.22072121660087757
2015-11-04,31.2547,31.2995,30.5118,30.5566,30876985,30876985,-0.492267,-1.585,30.711,"Nov 4, 15",0.20136977684117824
2015-11-05,30.6371,30.6908,30.4223,30.5655,20492714,20492714,0.008951,0.029,30.5921,"Nov 5, 15",0.20171969113183516
2015-11-06,30.3597,30.476,29.8405,30.3686,31249384,31249384,-0.196907,-0.644,30.1629,"Nov 6, 15",0.1939783289037068
2015-11-09,30.2433,30.306,29.8808,30.118,27015140,27015140,-0.25061,-0.825,30.112,"Nov 9, 15",0.18412568606790694
2015-11-10,30.2791,30.4044,30.0822,30.2433,20968209,20968209,0.125305,0.416,30.2439,"Nov 10, 15",0.18905200748580694
2015-11-11,30.3597,30.6192,30.118,30.1986,20503311,20503311,-0.044752,-0.148,30.2685,"Nov 11, 15",0.1872945727900357
2015-11-12,30.0822,30.1628,29.8495,29.8853,18000269,18000269,-0.313265,-1.037,29.9831,"Nov 12, 15",0.1749768034346644
2015-11-13,29.8405,30.1449,29.6615,29.7779,18065881,18065881,-0.107403,-0.359,29.8472,"Nov 13, 15",0.17075424221932156
2015-11-16,29.7958,29.9005,29.402,29.6794,25637126,25637126,-0.098454,-0.331,29.625,"Nov 16, 15",0.16688159529463578
2015-11-17,29.7152,29.9479,29.4199,29.4199,29692177,29692177,-0.259559,-0.875,29.6815,"Nov 17, 15",0.156679038168179
2015-11-18,29.6078,29.9211,29.4736,29.8137,35963308,35963308,0.393815,1.339,29.7418,"Nov 18, 15",0.1721617626244359
2015-11-19,29.3483,29.5094,28.5964,28.9007,90712689,90712689,-0.91294,-3.062,28.9528,"Nov 19, 15",0.13626606067277908
2015-11-20,29.1603,29.1693,28.7128,28.8023,64599569,64599569,-0.098452,-0.341,28.9567,"Nov 20, 15",0.1323973453693365
2015-11-23,28.1221,28.3637,27.7372,28.0415,124645606,124645606,-0.760782,-2.641,28.0799,"Nov 23, 15",0.10248557095003696
2015-11-24,28.0863,28.7754,27.9386,28.6143,84025972,84025972,0.572823,2.043,28.419,"Nov 24, 15",0.12500589743186505
2015-11-25,28.9634,29.751,28.8247,29.4199,79382953,79382953,0.805536,2.815,29.4657,"Nov 25, 15",0.156679038168179
2015-11-27,29.4646,29.5362,29.2409,29.3483,16119593,16119593,-0.071605,-0.243,29.3548,"Nov 27, 15",0.1538639973579505
2015-11-30,29.4557,29.4557,29.1156,29.3304,42912825,42912825,-0.0179,-0.061,29.28,"Nov 30, 15",0.15316023715539348
2015-12-01,29.5362,30.1896,29.3572,30.0912,49301003,49301003,0.760782,2.594,29.8703,"Dec 1, 15",0.183072011574693
2015-12-02,30.1359,30.2791,29.3483,29.4467,31828441,31828441,-0.644428,-2.142,29.7387,"Dec 2, 15",0.15773271266139308
2015-12-03,29.4646,29.5362,28.9634,28.9903,47352572,47352572,-0.456468,-1.55,29.1912,"Dec 3, 15",0.13978879330680807
2015-12-04,29.0798,29.4378,29.0082,29.3572,31613799,31613799,0.366965,1.266,29.3253,"Dec 4, 15",0.1542139116486074
2015-12-07,29.3035,29.4288,29.044,29.2319,20968224,20968224,-0.125306,-0.427,29.1974,"Dec 7, 15",0.14928759023070756
2015-12-08,28.9545,29.3035,28.9007,29.1156,25734405,25734405,-0.116354,-0.398,29.1531,"Dec 8, 15",0.14471511472470794
2015-12-09,29.0171,29.2185,28.7486,28.9007,39558235,39558235,-0.214811,-0.738,28.9324,"Dec 9, 15",0.13626606067277908
2015-12-10,29.0261,29.2856,28.856,28.9634,52793848,52793848,0.062656,0.217,29.0596,"Dec 10, 15",0.13873118719235067
2015-12-11,28.7396,28.847,28.6143,28.6949,40274509,40274509,-0.268512,-0.927,28.6991,"Dec 11, 15",0.1281747841539938
2015-12-14,28.6322,28.8291,28.498,28.8023,38288349,38288349,0.107404,0.374,28.6557,"Dec 14, 15",0.1323973453693365
2015-12-15,29.1961,29.3751,28.7889,28.8739,47339338,47339338,0.071603,0.249,29.0334,"Dec 15, 15",0.135212386179565
2015-12-16,29.0261,29.2409,28.6322,29.1603,44432034,44432034,0.286411,0.992,28.9594,"Dec 16, 15",0.14647254942047905
2015-12-17,29.1424,29.2409,28.9097,28.9366,38326977,38326977,-0.223758,-0.767,29.0571,"Dec 17, 15",0.13767751269913658
2015-12-18,28.865,29.044,28.5964,28.6322,66616172,66616172,-0.304313,-1.052,28.7262,"Dec 18, 15",0.1257096576344222
2015-12-21,28.7933,29.0529,28.6501,29.0529,30623374,30623374,0.420667,1.469,28.8953,"Dec 21, 15",0.14224998820513635
2015-12-22,29.1961,29.1961,28.9634,29.1066,25504927,25504927,0.053702,0.185,29.0927,"Dec 22, 15",0.1443612688128077
2015-12-23,29.1603,29.3035,29.1156,29.1424,20969414,20969414,0.035803,0.123,29.2095,"Dec 23, 15",0.14576878921792188
2015-12-24,29.0887,29.2856,29.0887,29.1961,7927657,7927657,0.053702,0.184,29.1851,"Dec 24, 15",0.14788006982559337
2015-12-28,29.1782,29.223,28.9724,29.0171,26335651,26335651,-0.179008,-0.613,29.0526,"Dec 28, 15",0.14084246780002202
2015-12-29,29.1514,29.4557,29.1156,29.3841,17036188,17036188,0.366965,1.265,29.3314,"Dec 29, 15",0.15527151776306483
2015-12-30,29.3035,29.4378,29.223,29.3125,16335430,16335430,-0.071603,-0.244,29.3312,"Dec 30, 15",0.15245647695283632
2015-12-31,29.0619,29.1603,28.8829,28.8918,21103875,21103875,-0.420667,-1.435,28.9962,"Dec 31, 15",0.13591614638212215
2016-01-04,28.5069,28.668,28.2563,28.5964,37307849,37307849,-0.295364,-1.022,28.4346,"Jan 4, 16",0.12430213722930789
2016-01-05,28.8023,28.8605,28.5785,28.8023,27303637,27303637,0.20586,0.72,28.7154,"Jan 5, 16",0.1323973453693365
2016-01-06,28.3995,28.5472,28.1221,28.2921,25846580,25846580,-0.510172,-1.771,28.3731,"Jan 6, 16",0.11233821378583682
2016-01-07,27.8894,28.4711,27.8715,28.1042,37213616,37213616,-0.187959,-0.664,28.1904,"Jan 7, 16",0.10495069746960856
2016-01-08,28.2384,28.3056,27.6746,27.7462,33055316,33055316,-0.358013,-1.274,27.9397,"Jan 8, 16",0.09087549341846614
2016-01-11,27.8804,27.9252,27.4239,27.8088,38631767,38631767,0.062653,0.226,27.703,"Jan 11, 16",0.09333668831679441
2016-01-12,28.0863,28.1937,27.4991,27.7462,38830184,38830184,-0.062653,-0.225,27.8579,"Jan 12, 16",0.09087549341846614
2016-01-13,27.8267,27.9968,27.0928,27.1823,40571977,40571977,-0.563873,-2.032,27.4611,"Jan 13, 16",0.06870508122729498
2016-01-14,27.2002,28.1221,27.2002,27.8446,38522829,38522829,0.662326,2.437,27.7698,"Jan 14, 16",0.0947442087219086
2016-01-15,27.048,27.585,27.0301,27.5761,46773503,46773503,-0.268509,-0.964,27.4163,"Jan 15, 16",0.08418780568355172
2016-01-19,27.8536,27.952,27.1465,27.4687,32740269,32740269,-0.107407,-0.389,27.5258,"Jan 19, 16",0.07996524446820888
2016-01-20,27.0391,27.8088,26.9048,27.4418,49470839,49470839,-0.026849,-0.098,27.313,"Jan 20, 16",0.07890763835375161
2016-01-21,27.3971,27.6566,27.3076,27.3702,36554638,36554638,-0.071604,-0.261,27.4959,"Jan 21, 16",0.0760925975435231
2016-01-22,27.7462,27.9699,27.4508,27.4866,31444403,31444403,0.116355,0.425,27.6805,"Jan 22, 16",0.08066900467076604
2016-01-25,27.594,27.6656,27.227,27.2986,28760238,28760238,-0.187958,-0.684,27.4125,"Jan 25, 16",0.07327755673329459
2016-01-26,27.3255,27.5224,27.151,27.4508,25959033,25959033,0.152157,0.557,27.3501,"Jan 26, 16",0.07926148426565185
2016-01-27,27.4866,27.7551,27.1375,27.3165,28519054,28519054,-0.134255,-0.489,27.4388,"Jan 27, 16",0.07398131693585175
2016-01-28,27.4776,27.4866,26.4797,27.0301,48785513,48785513,-0.286413,-1.048,26.9775,"Jan 28, 16",0.06272115369493772
2016-01-29,27.1912,27.2897,26.7795,27.2897,56730809,56730809,0.25956,0.96,27.0467,"Jan 29, 16",0.07292764244263768
2016-02-01,27.1554,27.2091,26.6811,27.0033,47473256,47473256,-0.286412,-1.05,26.9546,"Feb 1, 16",0.061667479201723635
2016-02-02,26.4931,27.1554,26.4484,26.9764,48212138,48212138,-0.026852,-0.099,26.8768,"Feb 2, 16",0.06060987308726637
2016-02-03,27.0397,27.1844,26.3436,26.8227,44974694,44974694,-0.153674,-0.57,26.7956,"Feb 3, 16",0.05456697123625906
2016-02-04,26.66,26.7504,25.982,26.217,56934604,56934604,-0.605702,-2.258,26.3668,"Feb 4, 16",0.03075314136537341
2016-02-05,26.2351,26.5922,26.0724,26.2442,38931602,38931602,0.02712,0.103,26.2472,"Feb 5, 16",0.03182254234356079
2016-02-08,25.9278,26.199,25.539,25.8193,47516490,47516490,-0.424897,-1.619,25.8249,"Feb 8, 16",0.015117083680626512
2016-02-09,25.7379,26.3979,25.6204,26.3074,57129774,57129774,0.488181,1.891,26.015,"Feb 9, 16",0.03430732696934916
2016-02-10,26.5154,27.0307,26.4973,26.66,44707153,44707153,0.352574,1.34,26.7885,"Feb 10, 16",0.04817022347335151
2016-02-11,26.2261,26.5244,26.1176,26.3346,39640150,39640150,-0.325453,-1.221,26.2967,"Feb 11, 16",0.03537672794753641
2016-02-12,26.4431,26.5606,26.199,26.5425,32543171,32543171,0.207927,0.79,26.3827,"Feb 12, 16",0.04355056851243184
2016-02-16,26.7143,26.9764,26.6239,26.9493,32570542,32570542,0.406816,1.533,26.8126,"Feb 16, 16",0.059544403730322305
2016-02-17,27.1211,27.1844,26.7536,26.7866,39112238,39112238,-0.162725,-0.604,26.8857,"Feb 17, 16",0.053147655967414754
2016-02-18,26.9584,27.1572,26.6329,26.7143,48186895,48186895,-0.072324,-0.27,26.9,"Feb 18, 16",0.050305093808482956
2016-02-19,26.7595,26.8047,26.3753,26.66,39724859,39724859,-0.054241,-0.203,26.6193,"Feb 19, 16",0.04817022347335151
2016-02-22,26.8951,27.1844,26.8047,27.1663,39334413,39334413,0.506258,1.899,27.0584,"Feb 22, 16",0.06807602182836116
2016-02-23,27.1753,27.4646,27.0714,27.0849,31970661,31970661,-0.081362,-0.299,27.2097,"Feb 23, 16",0.06487568213628579
2016-02-24,26.9493,27.1934,26.6871,27.1392,31615008,31615008,0.054241,0.2,26.9426,"Feb 24, 16",0.0670105524714171
2016-02-25,27.2115,27.7449,27.1392,27.6545,52040085,52040085,0.515302,1.899,27.5214,"Feb 25, 16",0.087270196738327
2016-02-26,27.8262,27.9347,27.1392,27.329,42926045,42926045,-0.325454,-1.177,27.4235,"Feb 26, 16",0.07447276959126871
2016-02-29,27.2024,27.2838,26.7323,26.8227,35191529,35191529,-0.506261,-1.852,26.9943,"Feb 29, 16",0.05456697123625906
2016-03-01,26.9312,27.2024,26.7775,27.1572,31417662,31417662,0.334495,1.247,26.9909,"Mar 1, 16",0.0677182442952176
2016-03-02,27.2205,27.2657,26.8951,27.103,34288226,34288226,-0.054243,-0.2,27.0695,"Mar 2, 16",0.06558730558132961
2016-03-03,27.0126,27.1211,26.7414,27.0216,36889916,36889916,-0.081364,-0.3,26.9425,"Mar 3, 16",0.0623869658892541
2016-03-04,26.9855,27.0668,26.6962,26.8589,36838592,36838592,-0.162726,-0.602,26.8359,"Mar 4, 16",0.05599021812634655
2016-03-07,26.7143,26.9493,26.5063,26.9312,32196325,32196325,0.072325,0.269,26.7622,"Mar 7, 16",0.05883278028527849
2016-03-08,26.8951,26.8951,26.5425,26.5425,32795865,32795865,-0.388737,-1.443,26.6753,"Mar 8, 16",0.04355056851243184
2016-03-09,26.868,26.9855,26.5967,26.886,76901930,76901930,0.343534,1.294,26.8345,"Mar 9, 16",0.05705568748329062
2016-03-10,27.0307,27.0488,26.6962,26.7504,58125407,58125407,-0.135604,-0.504,26.8409,"Mar 10, 16",0.05172440907732712
2016-03-11,26.9222,27.5731,26.877,27.5731,60379346,60379346,0.822673,3.075,27.4107,"Mar 11, 16",0.08406985704625164
2016-03-14,27.3652,27.4285,27.0759,27.2115,46764432,46764432,-0.361615,-1.311,27.2354,"Mar 14, 16",0.06985311463034904
2016-03-15,27.0126,27.0533,26.4883,26.7052,54671355,54671355,-0.506261,-1.86,26.737,"Mar 15, 16",0.04994731627533939
2016-03-16,26.6871,26.6871,26.095,26.2532,91225370,91225370,-0.452017,-1.693,26.2895,"Mar 16, 16",0.03217638825546104
2016-03-17,26.3255,26.7369,25.982,26.5244,66870278,66870278,0.271209,1.033,26.4265,"Mar 17, 16",0.04283894506738802
2016-03-18,26.6691,26.8047,26.3707,26.6239,81904920,81904920,0.099444,0.375,26.6512,"Mar 18, 16",0.046750908204507204
2016-03-21,26.6239,27.2296,26.6148,27.1844,35222287,35222287,0.560504,2.105,27.0403,"Mar 21, 16",0.06878764527340497
2016-03-22,27.1482,27.6273,27.0216,27.4646,40683750,40683750,0.28025,1.031,27.4344,"Mar 22, 16",0.0798040479972322
2016-03-23,27.5098,27.6725,27.2115,27.2928,40783393,40783393,-0.171767,-0.625,27.3877,"Mar 23, 16",0.07304952270118108
2016-03-24,27.2296,27.3697,27.0126,27.1934,31944691,31944691,-0.099444,-0.364,27.1639,"Mar 24, 16",0.06914149118530523
2016-03-28,27.2024,27.32,26.886,26.9222,31167480,31167480,-0.271211,-0.997,26.9954,"Mar 28, 16",0.05847893437337825
2016-03-29,26.9584,27.2928,26.8589,27.1663,34596245,34596245,0.244089,0.907,27.1143,"Mar 29, 16",0.06807602182836116
2016-03-30,27.2567,27.3109,27.1301,27.1844,32091605,32091605,0.018083,0.067,27.197,"Mar 30, 16",0.06878764527340497
2016-03-31,27.1753,27.2739,26.6781,26.7956,56794821,56794821,-0.388738,-1.43,26.9388,"Mar 31, 16",0.053501501879315
2016-04-01,26.6148,27.2748,26.5877,27.1572,48363680,48363680,0.361616,1.35,27.0085,"Apr 1, 16",0.0677182442952176
2016-04-04,27.2024,27.7991,27.1753,27.772,51956937,51956937,0.614744,2.264,27.6687,"Apr 4, 16",0.09188985169924667
2016-04-05,28.215,28.7031,27.6409,28.3506,284468054,284468054,0.578583,2.083,28.1988,"Apr 5, 16",0.11463821221318826
2016-04-06,28.5133,29.8332,28.5043,29.7699,150396010,150396010,1.4193,5.006,29.3509,"Apr 6, 16",0.1704397125198547
2016-04-07,29.4264,29.9055,29.3812,29.6162,61377971,61377971,-0.153686,-0.516,29.6041,"Apr 7, 16",0.1643968106688474
2016-04-08,29.6795,29.7428,29.1823,29.3812,52749519,52749519,-0.235048,-0.794,29.3768,"Apr 8, 16",0.15515750074700807
2016-04-11,29.3992,29.4399,28.8116,28.8297,83240779,83240779,-0.551464,-1.877,28.9927,"Apr 11, 16",0.13347460959001053
2016-04-12,28.8387,29.0557,28.7483,28.893,42864282,42864282,0.063284,0.22,28.8833,"Apr 12, 16",0.13596332583704224
2016-04-13,28.9834,29.4806,28.902,29.4173,36460342,36460342,0.524341,1.815,29.2994,"Apr 13, 16",0.15657681601585238
2016-04-14,29.3631,29.6343,29.2275,29.5168,31956813,31956813,0.099443,0.338,29.4814,"Apr 14, 16",0.16048877915297155
2016-04-15,29.5168,29.6388,29.2004,29.3812,35274322,35274322,-0.135604,-0.459,29.3625,"Apr 15, 16",0.15515750074700807
2016-04-18,29.2004,29.7066,29.1913,29.4806,36999336,36999336,0.099442,0.338,29.5242,"Apr 18, 16",0.15906553226288392
2016-04-19,29.6524,30.014,29.5981,29.7337,28420327,28420327,0.253131,0.859,29.7672,"Apr 19, 16",0.16901646562976708
2016-04-20,29.6976,30.1948,29.6976,30.0411,35086859,35086859,0.307371,1.034,30.0209,"Apr 20, 16",0.1811022693317817
2016-04-21,29.8874,30.2671,29.8693,30.0502,34179594,34179594,0.009042,0.03,30.0504,"Apr 21, 16",0.18146004686492526
2016-04-22,30.0592,30.2852,29.8965,30.0773,26137321,26137321,0.027121,0.09,30.0871,"Apr 22, 16",0.18252551622186933
2016-04-25,29.9507,30.0773,29.8332,30.023,24259539,24259539,-0.054245,-0.18,29.9753,"Apr 25, 16",0.1803906458867379
2016-04-26,30.014,30.1315,29.7609,29.8784,28741271,28741271,-0.144643,-0.482,29.8764,"Apr 26, 16",0.17470552156887414
2016-04-27,29.8151,30.023,29.7428,29.8332,26094478,26094478,-0.045203,-0.151,29.8698,"Apr 27, 16",0.1729284287668864
2016-04-28,29.8061,29.9959,29.6031,29.7518,33035072,33035072,-0.081363,-0.273,29.7685,"Apr 28, 16",0.1697280890748109
2016-04-29,29.7157,29.788,29.3179,29.571,34213618,34213618,-0.180806,-0.608,29.5196,"Apr 29, 16",0.16261971786685966
2016-05-02,29.4354,29.8332,29.3812,29.6524,38066813,38066813,0.081362,0.275,29.5961,"May 2, 16",0.16582005755893503
2016-05-03,30.4208,30.7101,30.0592,30.466,71533580,71533580,0.813633,2.744,30.5024,"May 3, 16",0.197807727994716
2016-05-04,30.4389,30.6468,30.1315,30.1948,36073395,36073395,-0.271212,-0.89,30.3437,"May 4, 16",0.187145171182789
2016-05-05,30.1677,30.4886,30.1044,30.3485,23764159,23764159,0.153686,0.509,30.343,"May 5, 16",0.19318807303379631
2016-05-06,30.1767,30.3666,30.014,30.3575,23170974,23170974,0.009042,0.03,30.2099,"May 6, 16",0.19354191894569656
2016-05-09,30.3214,30.6965,30.3033,30.5745,31482720,31482720,0.216968,0.715,30.5871,"May 9, 16",0.2020735370437354
2016-05-10,30.5835,30.6197,30.2671,30.5589,24787046,24787046,-0.015638,-0.051,30.4152,"May 10, 16",0.20146020412977506
2016-05-11,30.5224,30.6136,30.2396,30.2487,30395992,30395992,-0.310147,-1.015,30.4338,"May 11, 16",0.189264315032947
2016-05-12,30.3034,30.3627,30.0298,30.2761,25376203,25376203,0.027365,0.09,30.2088,"May 12, 16",0.19034157925362105
2016-05-13,30.4038,30.5132,30.2259,30.2761,20514662,20514662,0,0,30.3647,"May 13, 16",0.19034157925362105
2016-05-16,30.0389,30.495,29.9294,30.4494,22048594,22048594,0.173318,0.572,30.3187,"May 16, 16",0.1971550788683222
2016-05-17,30.3491,30.4129,30.0298,30.1301,31475505,31475505,-0.319271,-1.049,30.1494,"May 17, 16",0.1846014122383506
2016-05-18,30.1119,30.4494,30.0754,30.2578,19957157,19957157,0.127709,0.424,30.248,"May 18, 16",0.18962209256609058
2016-05-19,30.2487,30.495,30.0663,30.4494,26656342,26656342,0.191562,0.633,30.3454,"May 19, 16",0.1971550788683222
2016-05-20,30.5406,30.9237,30.5132,30.7778,34571121,34571121,0.328393,1.078,30.7921,"May 20, 16",0.21006652303143725
2016-05-23,30.8599,30.9329,30.6957,30.7139,23839518,23839518,-0.063851,-0.207,30.7907,"May 23, 16",0.2075542170569456
2016-05-24,30.7322,31.1792,30.7322,31.1062,28359406,28359406,0.392248,1.277,31.0671,"May 24, 16",0.22297796719455243
2016-05-25,31.1244,31.3798,31.0788,31.3342,21036679,21036679,0.22805,0.733,31.2723,"May 25, 16",0.2319420636293582
2016-05-26,31.2521,31.6079,31.2521,31.4072,25290595,25290595,0.072975,0.233,31.4641,"May 26, 16",0.23481214713699344
2016-05-27,31.3616,31.6991,31.3616,31.5714,20464005,20464005,0.164196,0.523,31.5583,"May 27, 16",0.24126786921855103
2016-05-31,31.6261,31.6991,31.3616,31.6535,32777281,32777281,0.0821,0.26,31.5989,"May 31, 16",0.24449573025932983
2016-06-01,31.6079,31.8679,31.5805,31.6991,23113119,23113119,0.045611,0.144,31.7565,"Jun 1, 16",0.246288549546291
2016-06-02,31.6444,31.918,31.4893,31.8086,30178076,30178076,0.109464,0.345,31.7751,"Jun 2, 16",0.2505936748077437
2016-06-03,31.8086,31.8177,31.4255,31.6444,26923708,26923708,-0.164198,-0.516,31.6178,"Jun 3, 16",0.24413795272618624
2016-06-06,31.6535,31.918,31.5805,31.8633,20423941,20423941,0.218932,0.692,31.8272,"Jun 6, 16",0.25274427162784846
2016-06-07,31.7812,31.918,31.6991,31.7812,23507519,23507519,-0.082101,-0.258,31.8366,"Jun 7, 16",0.24951641058706966
2016-06-08,31.7174,32.2282,31.6261,32.1552,22488810,22488810,0.374005,1.177,32.0879,"Jun 8, 16",0.264220674037146
2016-06-09,31.9728,32.3833,31.9545,32.21,24136766,24136766,0.054732,0.17,32.2893,"Jun 9, 16",0.2663752024784941
2016-06-10,32.0275,32.2829,31.9454,32.1917,20536448,20536448,-0.018244,-0.057,32.14,"Jun 10, 16",0.2656557157909635
2016-06-13,31.9454,32.064,31.6535,31.69,29692587,29692587,-0.501713,-1.559,31.7902,"Jun 13, 16",0.24593077201314742
2016-06-14,31.5623,31.9545,31.544,31.918,31698717,31698717,0.228052,0.72,31.7661,"Jun 14, 16",0.2548948684479532
2016-06-15,31.9363,32.1005,31.6079,31.7356,20277743,20277743,-0.182443,-0.572,31.8093,"Jun 15, 16",0.24772359130010863
2016-06-16,31.6353,31.7356,31.3981,31.6991,22334530,22334530,-0.036486,-0.115,31.5627,"Jun 16, 16",0.246288549546291
2016-06-17,31.7265,31.7538,31.0651,31.2156,33608565,33608565,-0.483471,-1.525,31.3129,"Jun 17, 16",0.2272791608347618
2016-06-20,31.4528,31.6535,31.1792,31.4711,22594776,22594776,0.255419,0.818,31.5107,"Jun 20, 16",0.2373244531114851
2016-06-21,31.4802,31.8177,31.4802,31.6991,25356674,25356674,0.228052,0.725,31.6575,"Jun 21, 16",0.246288549546291
2016-06-22,31.69,31.8783,31.389,31.4437,25157102,25157102,-0.255419,-0.806,31.5701,"Jun 22, 16",0.23624718889081103
2016-06-23,31.6535,31.69,31.2886,31.5532,23824757,23824757,0.109465,0.348,31.4707,"Jun 23, 16",0.24055231415226389
2016-06-24,30.8325,31.4255,30.7778,30.9876,44000223,44000223,-0.565566,-1.792,31.1045,"Jun 24, 16",0.21831506439995602
2016-06-27,30.8325,30.9967,30.5862,30.8325,29846683,29846683,-0.155076,-0.5,30.806,"Jun 27, 16",0.212217119851542
2016-06-28,31.1518,31.4437,30.9374,31.4163,23784246,23784246,0.583812,1.893,31.2599,"Jun 28, 16",0.235169924670137
2016-06-29,31.5805,32.064,31.5349,31.9363,24864130,24864130,0.519957,1.655,31.9095,"Jun 29, 16",0.2556143551354837
2016-06-30,32.0549,32.1735,31.8724,32.1187,26993796,26993796,0.182441,0.571,32.0487,"Jun 30, 16",0.2627856322833283
2016-07-01,32.064,32.5201,32.0321,32.4471,19327637,19327637,0.328392,1.022,32.3658,"Jul 1, 16",0.2756970764464435
